usage_id;date_of_registration;pincode;calls_made;sms_sent;data_usage;churn
110799;08/07/2021;642016;67;24;4477;No
110811;08/07/2021;463694;91;44;5697;No
110814;08/07/2021;987639;33;17;7344;No
110815;08/07/2021;245642;53;24;5559;No
110816;08/07/2021;618337;84;13;4516;No
110818;08/07/2021;589785;76;15;5164;Yes
110824;08/07/2021;724632;66;37;7120;No
110828;08/07/2021;972349;86;50;2343;No
110842;08/07/2021;390070;65;39;2215;No
110847;08/07/2021;467373;62;34;1737;No
110850;08/07/2021;680226;29;11;8740;No
110855;08/07/2021;470318;76;43;5042;Yes
110858;08/07/2021;374199;51;50;3436;No
110863;08/07/2021;744818;33;30;516;No
110865;08/07/2021;297757;106;49;1627;Yes
110869;08/07/2021;661294;41;7;5291;Yes
110870;08/07/2021;879984;40;7;4218;Yes
110874;08/07/2021;893256;28;6;4995;No
110876;08/07/2021;756921;50;13;6330;No
110884;08/07/2021;134958;37;31;461;Yes
110885;08/07/2021;322862;31;43;4937;No
110890;09/07/2021;975548;73;22;8409;No
110892;09/07/2021;949377;78;16;9871;No
110896;09/07/2021;748409;79;15;8087;Yes
110897;09/07/2021;875201;80;44;10055;No
110907;09/07/2021;171476;11;1;3864;No
110909;09/07/2021;221950;7;2;6839;No
110910;09/07/2021;485731;96;12;9059;No
110913;09/07/2021;210545;96;36;6075;No
110917;09/07/2021;394098;59;46;6486;No
110920;09/07/2021;940298;90;39;2649;No
110921;09/07/2021;278898;89;21;8209;No
110924;09/07/2021;461776;39;5;80;No
110925;09/07/2021;256556;61;13;8540;No
110926;09/07/2021;500557;53;30;4699;No
110932;09/07/2021;629965;11;40;4774;No
110936;09/07/2021;975504;49;25;5879;No
110938;09/07/2021;975755;70;13;7414;Yes
110939;09/07/2021;294670;90;34;7852;No
110943;09/07/2021;420602;82;11;8554;Yes
110947;09/07/2021;281606;21;40;9719;No
110948;09/07/2021;963117;17;43;9181;No
110949;09/07/2021;484219;27;6;8450;No
110951;09/07/2021;802616;19;28;2798;No
110952;09/07/2021;860527;12;23;4156;No
110954;09/07/2021;113684;36;16;1912;No
110964;09/07/2021;671535;10;37;6280;No
110965;09/07/2021;381121;72;23;10773;No
110974;09/07/2021;473999;63;40;7469;No
110986;09/07/2021;244819;103;34;1042;Yes
110987;09/07/2021;471823;21;40;4584;No
110991;09/07/2021;360108;85;27;354;No
110996;09/07/2021;969846;79;6;3077;No
110998;09/07/2021;416501;12;41;2872;No
110999;09/07/2021;767286;107;29;7883;No
111000;09/07/2021;400068;84;40;9912;No
111001;09/07/2021;203196;36;5;4695;Yes
111003;09/07/2021;574293;95;47;3646;No
111005;09/07/2021;528148;2;23;7627;Yes
111011;09/07/2021;864464;85;43;7522;No
111013;09/07/2021;211122;36;31;2922;Yes
111018;09/07/2021;483355;27;47;908;No
111020;09/07/2021;831322;60;29;5728;No
111024;09/07/2021;318771;7;12;2393;No
111031;09/07/2021;727263;45;3;2411;No
111037;09/07/2021;306971;9;9;6402;No
111038;09/07/2021;277723;71;37;4435;No
111040;09/07/2021;560572;98;42;3534;No
111049;09/07/2021;734668;13;6;6402;No
111050;09/07/2021;836548;84;2;3529;No
111051;09/07/2021;244034;76;18;364;Yes
111052;09/07/2021;530285;4;41;2180;No
111057;09/07/2021;889462;82;4;5561;Yes
111064;09/07/2021;507761;1;1;4931;No
111067;09/07/2021;402810;12;5;999;No
111070;09/07/2021;697872;56;27;8372;No
111075;09/07/2021;514233;4;30;6852;No
111081;09/07/2021;852745;15;34;8757;No
111084;09/07/2021;461334;28;27;1004;No
111090;10/07/2021;970861;61;8;3545;No
111094;10/07/2021;511324;95;4;2653;Yes
111099;10/07/2021;336943;70;0;2740;No
111104;10/07/2021;674010;92;28;1832;Yes
111106;10/07/2021;264738;64;6;7703;No
111109;10/07/2021;160918;8;1;9162;No
111113;10/07/2021;444777;9;11;1672;No
111123;10/07/2021;787598;82;14;6016;No
111124;10/07/2021;128960;90;36;2505;No
111125;10/07/2021;196239;87;41;1247;No
111126;10/07/2021;699402;78;36;6633;No
111127;10/07/2021;265606;82;37;305;No
111131;10/07/2021;754391;39;27;3877;No
111139;10/07/2021;597852;11;25;8761;No
111140;10/07/2021;308609;23;49;3654;No
111141;10/07/2021;165331;45;3;8194;No
111145;10/07/2021;999357;31;12;5140;No
111146;10/07/2021;608882;59;15;8264;No
111147;10/07/2021;564873;18;26;7186;No
111155;10/07/2021;931538;3;44;2309;No
111158;10/07/2021;939205;77;40;413;No
111161;10/07/2021;872612;31;48;6609;No
111165;10/07/2021;187440;39;3;7390;No
111174;10/07/2021;271906;83;10;7787;No
111184;10/07/2021;921229;36;46;4439;No
111186;10/07/2021;954055;100;47;1238;No
111192;10/07/2021;953833;34;31;1470;No
111193;10/07/2021;518653;20;23;2351;No
111196;10/07/2021;344383;103;14;6743;No
111202;10/07/2021;559699;22;21;5888;No
111205;10/07/2021;935628;74;1;1026;No
111220;10/07/2021;778368;76;10;198;No
111223;10/07/2021;957746;11;15;5209;No
111225;10/07/2021;588814;32;23;4473;No
111229;10/07/2021;286432;10;28;5331;No
111231;10/07/2021;629289;88;23;3527;No
111242;10/07/2021;382013;84;1;6415;No
111244;10/07/2021;369548;7;4;6629;No
111252;10/07/2021;149145;47;43;3638;No
111256;10/07/2021;799151;48;46;4870;No
111258;10/07/2021;140723;43;44;5146;No
111260;10/07/2021;472775;33;29;875;No
111264;10/07/2021;769711;88;31;869;No
111267;10/07/2021;913968;15;47;1772;No
111269;10/07/2021;460378;85;5;9794;No
111271;10/07/2021;998200;5;17;5114;No
111279;10/07/2021;506576;27;28;4396;No
111282;10/07/2021;644202;89;15;8047;No
111292;11/07/2021;772506;22;4;1692;No
111299;11/07/2021;278463;54;32;426;No
111303;11/07/2021;953323;16;11;441;No
111305;11/07/2021;246875;65;5;2926;No
111306;11/07/2021;220608;53;0;3404;Yes
111308;11/07/2021;499082;76;21;8053;No
111311;11/07/2021;443504;62;38;2107;No
111317;11/07/2021;426597;2;46;9391;No
111323;11/07/2021;944164;10;9;8129;No
111324;11/07/2021;411490;72;34;1980;No
111328;11/07/2021;188256;55;2;8479;No
111333;11/07/2021;125975;29;39;7302;No
111338;11/07/2021;195393;38;38;5183;No
111340;11/07/2021;282298;10;36;3480;No
111344;11/07/2021;791529;74;6;8356;No
111345;11/07/2021;838927;9;43;4885;No
111349;11/07/2021;268699;49;38;3257;Yes
111351;11/07/2021;923029;91;32;4233;No
111358;11/07/2021;125171;66;3;1516;No
111362;11/07/2021;203566;98;5;6211;No
111363;11/07/2021;127379;67;1;7185;No
111365;11/07/2021;776053;99;32;4679;No
111366;11/07/2021;819665;44;7;4928;Yes
111371;11/07/2021;331621;96;41;4892;No
111372;11/07/2021;633376;7;46;3459;No
111374;11/07/2021;232959;90;39;7344;No
111376;11/07/2021;855285;73;16;1423;No
111380;11/07/2021;696530;9;39;1162;No
111381;11/07/2021;643176;57;34;9364;No
111383;11/07/2021;427582;26;19;726;No
111387;11/07/2021;507217;19;32;1442;No
111388;11/07/2021;982543;56;40;3431;No
111391;11/07/2021;953209;66;16;10657;No
111399;11/07/2021;635249;44;39;9241;Yes
111402;11/07/2021;324899;52;14;3901;No
111403;11/07/2021;797207;62;4;9543;No
111404;11/07/2021;237020;20;5;1214;No
111405;11/07/2021;752043;94;39;2961;No
111406;11/07/2021;783999;98;37;3106;No
111410;11/07/2021;908804;95;28;3893;No
111411;11/07/2021;970626;48;7;8312;No
111421;11/07/2021;412338;106;2;1283;Yes
111422;11/07/2021;215944;46;17;3186;No
111427;11/07/2021;422137;58;15;6200;No
111431;11/07/2021;505549;35;16;7682;No
111440;11/07/2021;184873;25;34;8525;No
111443;11/07/2021;614678;56;20;6913;No
111449;11/07/2021;589165;89;0;3757;No
111453;11/07/2021;408865;37;38;3808;No
111454;11/07/2021;936389;73;10;1690;No
111455;11/07/2021;221146;61;34;7386;No
111457;11/07/2021;556587;37;36;4554;No
111459;11/07/2021;530959;21;17;2025;No
111460;11/07/2021;534092;86;8;9447;No
111465;11/07/2021;606469;28;7;8672;Yes
111469;11/07/2021;286926;88;4;6274;No
111473;11/07/2021;935622;90;4;8548;No
111478;11/07/2021;176827;11;21;79;Yes
111479;11/07/2021;456194;2;33;3893;No
111483;11/07/2021;703781;13;44;608;Yes
111485;11/07/2021;193252;15;10;519;No
111487;11/07/2021;358021;4;29;6215;No
111490;12/07/2021;946126;4;22;1261;No
111491;12/07/2021;890816;63;3;9140;No
111492;12/07/2021;782980;5;43;2315;No
111502;12/07/2021;827861;14;2;5338;No
111517;12/07/2021;123333;24;44;9512;No
111525;12/07/2021;557964;13;44;3373;Yes
111531;12/07/2021;359137;18;16;7511;No
111532;12/07/2021;260121;79;40;6030;No
111536;12/07/2021;176420;74;50;10;No
111537;12/07/2021;346631;47;28;2550;No
111539;12/07/2021;651655;92;42;4321;No
111540;12/07/2021;247583;28;17;7980;Yes
111541;12/07/2021;594830;30;13;8235;No
111542;12/07/2021;439625;8;41;8770;No
111545;12/07/2021;136722;65;50;9674;No
111548;12/07/2021;667721;57;19;8295;No
111553;12/07/2021;260353;3;40;2576;Yes
111557;12/07/2021;598027;1;29;620;No
111561;12/07/2021;521151;76;43;6614;No
111562;12/07/2021;179398;15;27;526;No
111565;12/07/2021;915077;18;19;5654;No
111574;12/07/2021;873683;65;29;8243;Yes
111586;12/07/2021;167745;64;35;7306;No
111587;12/07/2021;882407;49;35;7438;No
111590;12/07/2021;712563;42;24;4014;No
111593;12/07/2021;500522;91;20;219;Yes
111596;12/07/2021;754731;16;45;8940;No
111597;12/07/2021;177117;1;26;9060;No
111601;12/07/2021;390188;99;41;5057;Yes
111604;12/07/2021;511247;72;9;4058;Yes
111608;12/07/2021;738246;73;26;6295;No
111609;12/07/2021;889764;44;6;557;No
111610;12/07/2021;418885;8;15;2705;No
111612;12/07/2021;728785;44;41;8599;No
111614;12/07/2021;179324;11;7;6678;No
111617;12/07/2021;665687;69;4;4537;No
111621;12/07/2021;140785;50;34;9033;No
111625;12/07/2021;312129;75;12;7165;No
111631;12/07/2021;392826;87;3;1066;Yes
111636;12/07/2021;645624;75;4;6297;No
111641;12/07/2021;353210;50;2;1149;Yes
111645;12/07/2021;716255;59;45;5475;No
111650;12/07/2021;881920;52;1;4907;No
111654;12/07/2021;856176;58;43;6035;No
111655;12/07/2021;360338;79;51;7601;No
111661;12/07/2021;354504;46;21;8621;No
111664;12/07/2021;598660;85;22;7494;Yes
111666;12/07/2021;243712;71;32;6869;No
111670;12/07/2021;885128;88;45;387;No
111671;12/07/2021;368297;12;14;4805;No
111673;12/07/2021;857587;74;23;7355;Yes
111675;12/07/2021;630834;25;42;3616;No
111680;12/07/2021;582824;98;6;10519;Yes
111682;12/07/2021;518032;20;3;2115;No
111683;12/07/2021;891363;68;10;5221;Yes
111688;13/07/2021;979061;80;49;8163;No
111689;13/07/2021;428510;78;13;7022;Yes
111692;13/07/2021;692327;9;6;3341;No
111697;13/07/2021;752078;47;10;8412;No
111708;13/07/2021;705538;80;34;3922;No
111709;13/07/2021;709864;91;45;208;No
111710;13/07/2021;885927;69;7;5252;Yes
111715;13/07/2021;223748;1;1;697;Yes
111717;13/07/2021;852895;27;13;858;No
111718;13/07/2021;130638;15;24;8078;No
111721;13/07/2021;929333;104;9;7132;No
111722;13/07/2021;281498;63;28;4451;No
111729;13/07/2021;489917;24;25;652;Yes
111730;13/07/2021;638924;70;9;7584;No
111731;13/07/2021;794380;73;17;3289;No
111732;13/07/2021;856398;26;37;5089;Yes
111741;13/07/2021;388612;15;2;54;Yes
111744;13/07/2021;906726;23;32;4780;No
111751;13/07/2021;230381;47;27;8249;No
111752;13/07/2021;513605;14;18;4460;No
111756;13/07/2021;454669;73;38;8874;No
111760;13/07/2021;597249;4;46;6838;No
111767;13/07/2021;305292;2;8;1129;No
111769;13/07/2021;192220;15;30;2754;Yes
111775;13/07/2021;769523;56;10;4317;No
111777;13/07/2021;286553;63;26;7755;No
111782;13/07/2021;999872;76;34;9895;No
111783;13/07/2021;266164;94;26;288;No
111784;13/07/2021;540228;99;50;7396;No
111793;13/07/2021;958423;85;27;9868;No
111797;13/07/2021;766235;80;22;3904;No
111810;13/07/2021;738008;22;25;8546;No
111813;13/07/2021;316194;37;17;4300;No
111819;13/07/2021;740765;59;3;5605;No
111825;13/07/2021;213968;52;51;6532;No
111826;13/07/2021;107538;50;38;7834;No
111827;13/07/2021;454146;28;23;5014;No
111830;13/07/2021;737299;84;48;4123;Yes
111832;13/07/2021;349745;92;31;6986;No
111834;13/07/2021;937787;88;32;2234;No
111836;13/07/2021;784211;60;13;4016;No
111837;13/07/2021;623844;10;14;8006;No
111839;13/07/2021;650307;62;38;7674;No
111842;13/07/2021;319187;35;12;8669;Yes
111846;13/07/2021;639510;79;10;274;No
111852;13/07/2021;282319;88;4;6733;No
111854;13/07/2021;648893;63;47;6352;Yes
111857;13/07/2021;814277;66;27;3328;Yes
111858;13/07/2021;542784;51;2;1811;No
111862;13/07/2021;725977;59;25;1961;No
111863;13/07/2021;252813;30;27;311;Yes
111870;13/07/2021;308786;55;5;2257;Yes
111876;13/07/2021;354586;7;27;3061;Yes
111882;13/07/2021;348199;4;17;7197;No
111885;13/07/2021;778137;95;16;1511;Yes
111896;14/07/2021;939698;38;40;239;No
111898;14/07/2021;588668;13;40;5074;Yes
111900;14/07/2021;734305;9;43;10180;No
111902;14/07/2021;557364;86;40;175;Yes
111905;14/07/2021;926742;35;31;10768;No
111912;14/07/2021;784642;58;4;4717;No
111913;14/07/2021;177048;55;24;6817;No
111916;14/07/2021;628195;37;20;4143;No
111917;14/07/2021;318243;90;46;5632;Yes
111919;14/07/2021;927814;72;26;3228;Yes
111920;14/07/2021;922661;57;37;7400;No
111924;14/07/2021;881365;86;21;160;Yes
111925;14/07/2021;259825;90;21;4673;No
111932;14/07/2021;192471;13;6;2413;No
111936;14/07/2021;678297;6;2;1406;No
111937;14/07/2021;560753;4;13;9115;No
111941;14/07/2021;411914;72;3;1440;No
111946;14/07/2021;408353;60;21;9349;No
111949;14/07/2021;739420;21;48;1855;No
111950;14/07/2021;544387;89;38;369;No
111957;14/07/2021;507663;68;20;5923;No
111961;14/07/2021;119002;86;11;8803;No
111967;14/07/2021;161452;69;26;6271;No
111971;14/07/2021;732580;54;31;1325;No
111974;14/07/2021;222293;15;10;3996;Yes
111980;14/07/2021;918072;57;8;2849;No
111990;14/07/2021;605051;13;6;8550;No
111997;14/07/2021;882711;74;39;7356;No
111998;14/07/2021;981890;42;13;9634;No
112000;14/07/2021;548155;85;21;9984;No
112001;14/07/2021;991669;40;16;3588;Yes
112003;14/07/2021;621442;37;44;468;No
112012;14/07/2021;913539;53;2;3058;No
112014;14/07/2021;927372;5;21;6549;No
112020;14/07/2021;657017;94;44;760;No
112021;14/07/2021;309466;60;42;1775;No
112024;14/07/2021;796562;55;31;5645;No
112029;14/07/2021;471800;58;18;6596;No
112030;14/07/2021;524132;57;4;7452;No
112031;14/07/2021;684169;87;36;8450;No
112043;14/07/2021;597126;85;22;334;No
112048;14/07/2021;929724;7;31;5294;Yes
112055;14/07/2021;288706;73;3;9001;No
112056;14/07/2021;714408;44;31;993;No
112061;14/07/2021;943777;78;34;1356;No
112063;14/07/2021;196621;80;15;3351;No
112074;14/07/2021;156172;28;14;7903;Yes
112084;14/07/2021;191681;63;21;3206;No
112087;15/07/2021;467267;24;11;8189;No
112091;15/07/2021;987391;62;14;6142;No
112103;15/07/2021;113528;35;18;9391;No
112104;15/07/2021;999665;83;23;6909;No
112109;15/07/2021;590079;92;48;6218;No
112112;15/07/2021;352317;30;18;9119;No
112113;15/07/2021;618261;58;12;5820;No
112116;15/07/2021;756689;10;31;3163;Yes
112124;15/07/2021;424497;33;46;3899;Yes
112128;15/07/2021;768969;25;8;7084;No
112129;15/07/2021;389839;7;14;6910;No
112134;15/07/2021;644502;65;0;2347;No
112144;15/07/2021;450396;98;30;3294;No
112145;15/07/2021;601421;31;8;10106;Yes
112156;15/07/2021;601904;60;30;7312;Yes
112158;15/07/2021;398715;25;2;10392;Yes
112160;15/07/2021;988117;25;15;396;Yes
112165;15/07/2021;128327;70;28;8361;Yes
112166;15/07/2021;756969;93;35;8954;No
112167;15/07/2021;434058;97;29;7871;No
112172;15/07/2021;241348;52;18;6229;No
112181;15/07/2021;292477;73;43;4361;No
112184;15/07/2021;683191;22;27;7124;No
112189;15/07/2021;597883;89;24;4019;No
112193;15/07/2021;357711;23;17;4325;Yes
112194;15/07/2021;501525;66;25;8707;No
112195;15/07/2021;687823;74;20;6501;Yes
112200;15/07/2021;659125;15;46;3751;No
112201;15/07/2021;767566;85;30;80;Yes
112209;15/07/2021;384864;23;27;7342;No
112219;15/07/2021;853232;13;31;9751;No
112221;15/07/2021;857764;100;37;3827;No
112231;15/07/2021;619098;70;44;9383;Yes
112232;15/07/2021;600040;98;16;512;No
112234;15/07/2021;490783;14;5;6964;Yes
112236;15/07/2021;765537;81;24;4188;Yes
112238;15/07/2021;136446;51;17;5153;No
112265;15/07/2021;392062;73;36;2592;No
112268;15/07/2021;192455;60;25;3890;No
112269;15/07/2021;750364;63;50;1247;No
112270;15/07/2021;745873;38;45;4023;No
112274;15/07/2021;401294;87;38;8803;No
112287;16/07/2021;113179;95;22;9056;No
112290;16/07/2021;437492;66;39;4179;No
112293;16/07/2021;834350;7;43;5086;No
112297;16/07/2021;311930;59;31;9320;No
112314;16/07/2021;136270;53;30;1357;No
112316;16/07/2021;189621;22;10;7695;No
112321;16/07/2021;270098;90;1;2738;No
112322;16/07/2021;340576;17;41;5876;Yes
112326;16/07/2021;560121;44;39;8158;Yes
112331;16/07/2021;176474;66;10;4355;Yes
112337;16/07/2021;663334;92;40;8470;No
112343;16/07/2021;905361;35;44;7661;No
112354;16/07/2021;905054;52;42;5564;No
112356;16/07/2021;217746;0;48;2854;No
112357;16/07/2021;274818;9;17;5974;Yes
112359;16/07/2021;911217;72;46;2647;No
112362;16/07/2021;481097;2;7;330;No
112371;16/07/2021;313133;64;14;967;No
112373;16/07/2021;662481;14;34;2891;No
112379;16/07/2021;743677;24;41;6079;No
112385;16/07/2021;413669;5;46;1381;Yes
112388;16/07/2021;439543;55;39;7226;No
112393;16/07/2021;621952;90;46;231;No
112397;16/07/2021;139390;54;39;5044;Yes
112400;16/07/2021;125274;34;49;6232;No
112406;16/07/2021;698198;63;39;6290;Yes
112407;16/07/2021;861392;42;43;5026;No
112418;16/07/2021;138854;63;36;3753;Yes
112419;16/07/2021;596851;41;46;3422;Yes
112422;16/07/2021;148450;28;19;181;No
112424;16/07/2021;741170;67;40;6588;Yes
112426;16/07/2021;894602;66;3;9206;Yes
112436;16/07/2021;331939;50;24;4238;No
112438;16/07/2021;567049;101;37;2530;No
112439;16/07/2021;349838;11;1;1257;No
112450;16/07/2021;755837;28;34;5885;No
112451;16/07/2021;138241;91;2;5025;Yes
112455;16/07/2021;390753;94;27;4087;No
112458;16/07/2021;717615;51;46;9726;No
112465;16/07/2021;672346;35;3;1261;No
112466;16/07/2021;768223;58;40;1137;No
112471;16/07/2021;203055;5;27;5886;No
112475;16/07/2021;434678;0;46;3010;No
112478;16/07/2021;329861;55;26;5197;No
112487;17/07/2021;370502;59;9;6547;No
112488;17/07/2021;634465;70;17;8350;No
112492;17/07/2021;237568;17;46;8972;No
112500;17/07/2021;645343;62;39;6921;No
112506;17/07/2021;656160;1;42;3906;No
112507;17/07/2021;238223;46;35;3668;No
112511;17/07/2021;272638;8;21;1609;No
112514;17/07/2021;234314;14;12;7197;No
112516;17/07/2021;763170;24;47;3066;No
112518;17/07/2021;840742;9;34;3430;No
112522;17/07/2021;359245;63;19;8232;No
112524;17/07/2021;125295;8;48;8819;No
112528;17/07/2021;417779;24;13;3599;No
112531;17/07/2021;606008;60;11;2284;Yes
112537;17/07/2021;258804;51;21;2651;Yes
112549;17/07/2021;829923;12;13;2348;Yes
112562;17/07/2021;905120;39;11;3614;No
112569;17/07/2021;999325;42;8;3181;No
112571;17/07/2021;542927;64;36;7794;No
112574;17/07/2021;688883;2;29;6225;No
112576;17/07/2021;476947;45;1;1372;No
112592;17/07/2021;543586;14;42;7682;No
112593;17/07/2021;418167;64;46;4953;No
112598;17/07/2021;165005;81;41;6186;No
112599;17/07/2021;863977;38;40;9362;No
112602;17/07/2021;918907;77;17;8537;Yes
112615;17/07/2021;869612;82;21;4229;No
112616;17/07/2021;465715;71;1;5723;Yes
112622;17/07/2021;544463;45;31;2145;No
112629;17/07/2021;130905;49;41;1378;No
112631;17/07/2021;429671;51;7;5207;Yes
112634;17/07/2021;660873;51;7;2714;No
112635;17/07/2021;609101;49;13;7934;No
112636;17/07/2021;912433;93;7;3898;Yes
112639;17/07/2021;212209;58;16;5849;No
112643;17/07/2021;754228;67;4;7150;No
112660;17/07/2021;850379;16;10;2435;No
112670;17/07/2021;163258;4;43;4080;No
112671;17/07/2021;433714;72;41;8737;No
112673;17/07/2021;873460;92;13;2519;No
112680;17/07/2021;512544;42;1;1966;No
112694;18/07/2021;303705;27;47;934;Yes
112695;18/07/2021;587932;4;0;3328;No
112699;18/07/2021;476664;100;22;369;No
112705;18/07/2021;306061;79;24;9100;No
112706;18/07/2021;680099;24;7;2238;Yes
112711;18/07/2021;895284;93;0;2043;No
112714;18/07/2021;862296;34;14;8729;No
112719;18/07/2021;341109;5;36;539;Yes
112730;18/07/2021;304931;31;3;2795;No
112744;18/07/2021;166437;67;52;3532;No
112746;18/07/2021;808812;3;28;6582;No
112749;18/07/2021;836035;79;2;3870;No
112752;18/07/2021;922810;46;16;2629;Yes
112755;18/07/2021;347802;90;17;7985;Yes
112757;18/07/2021;819323;45;30;8484;Yes
112767;18/07/2021;803865;18;42;3031;No
112769;18/07/2021;825692;9;32;2764;No
112771;18/07/2021;730379;25;18;6820;Yes
112774;18/07/2021;136582;59;38;2103;No
112776;18/07/2021;760552;87;36;2937;No
112777;18/07/2021;938048;37;12;7604;Yes
112779;18/07/2021;486506;25;15;7405;No
112782;18/07/2021;189527;46;11;3470;No
112783;18/07/2021;790688;7;30;8640;No
112784;18/07/2021;262854;9;35;3385;No
112790;18/07/2021;824177;63;24;3881;Yes
112791;18/07/2021;379203;69;19;7790;No
112792;18/07/2021;354165;51;53;6032;No
112793;18/07/2021;661578;87;4;3936;No
112799;18/07/2021;724001;69;41;1924;No
