cap_id;num_dependents;estimated_salary
139394;3;84365
139400;2;32107
139407;3;149413
139410;3;30186
139411;0;75270
139413;2;89354
139416;4;111195
139417;2;77428
139418;2;76379
139420;3;95553
139429;1;142724
139436;3;110937
139438;4;48645
139450;3;47238
139451;0;57691
139453;2;60139
139456;2;51343
139460;2;93646
139464;1;115153
139467;0;81919
139471;3;81333
139475;0;70533
139478;0;26524
139482;3;77542
139483;3;49276
139489;0;118805
139491;3;39619
139494;3;143796
139496;3;88279
139499;4;30971
139500;2;73019
139509;3;99088
139510;2;79970
139512;0;110145
139516;0;64398
139519;1;35095
139521;0;71875
139524;2;105356
139528;1;85773
139541;4;140291
139545;0;115060
139546;4;71455
139547;2;38270
139548;3;22727
139550;2;48841
139556;4;32482
139558;1;122870
139560;4;128813
139562;0;97207
139563;0;144491
139565;0;104156
139568;0;86909
139571;2;125767
139573;0;72196
139577;2;76254
139578;0;23197
139581;0;36456
139583;2;44422
139588;3;122839
139589;0;118406
139593;3;99711
139594;1;133094
139595;2;59178
139596;3;132554
139600;2;100073
139605;4;99845
139606;1;131806
139608;3;43007
139613;4;90318
139620;3;34283
139624;4;48667
139626;0;85135
139628;3;101855
139632;2;109097
139634;4;133001
139641;4;23915
139642;1;105795
139647;3;22878
139650;1;83904
139653;4;48140
139655;1;140972
139668;2;54048
139676;2;143446
139677;3;29963
139679;1;69691
139680;1;125411
139683;3;45500
139684;3;45313
139689;3;107956
139693;4;49257
139698;4;36553
139700;0;23349
139702;1;53665
139704;3;41876
139705;1;102957
139710;3;81365
139715;1;63362
139721;1;125090
139724;3;77838
139725;4;141616
139738;2;145568
139741;3;43750
139742;0;41472
139745;1;107638
139749;1;47837
139751;4;79374
139752;1;47573
139760;1;52477
139773;0;84704
139774;4;28134
139775;2;108670
139777;3;42626
139791;1;138069
139794;4;26314
139796;3;86102
139799;0;71336
139805;2;23418
139806;2;79587
139807;0;28669
139810;2;59580
139812;0;117643
139813;1;55306
139816;2;21902
139832;0;93717
139833;0;142679
139848;0;80166
139849;1;125433
139853;2;113055
139855;4;132570
139856;3;130975
139860;1;146295
139861;3;90503
139862;0;89270
139864;1;45063
139873;3;66513
139876;4;135012
139880;0;26602
139882;0;42334
139884;4;142763
139888;4;45142
139896;4;107331
139899;3;74466
139900;1;80634
139907;2;127862
139909;4;107984
139912;4;142043
139913;0;84759
139915;1;20020
139916;2;98548
139918;2;137650
139928;4;112792
139950;2;98374
139955;2;58407
139965;0;121900
139969;3;68933
139973;3;82149
139981;1;53084
139983;3;98984
139984;4;57066
139987;0;41896
139988;3;49508
139997;4;127270
139998;2;145664
140001;3;121375
140002;4;31648
140005;1;40185
140008;1;43438
140009;3;120884
140012;2;46912
140017;0;61615
140018;1;105946
140020;2;117530
140022;0;77399
140037;3;123019
140039;0;145207
140040;2;117834
140041;3;117220
140046;4;133271
140048;2;110915
140050;3;118939
140061;4;63267
140062;0;122090
140065;4;62174
140071;3;41228
140079;4;29633
140102;3;149417
140107;3;40260
140108;0;88377
140110;4;31557
140114;4;42600
140115;0;145088
140119;0;99584
140126;2;67110
140127;3;128307
140134;3;115605
140154;0;94602
140164;0;143151
140166;0;139236
140169;4;102273
140172;0;87067
140178;0;23419
140181;3;109981
140185;4;127867
140187;3;43282
140188;2;105237
140192;4;81351
140193;0;32990
140196;1;141705
140197;0;24119
140198;0;148505
140199;1;62828
140204;3;115353
140215;3;47782
140216;2;58682
140219;0;43941
140230;3;45690
140231;1;28412
140234;4;94750
140237;0;128203
140242;3;48850
140243;2;42132
140247;2;43306
140249;2;112413
140252;2;129142
140256;3;36782
140259;2;119381
140262;0;115890
140265;3;115685
140269;3;83260
140270;4;21414
140271;4;91031
140281;2;72394
140282;4;78938
140290;3;45840
140298;4;31616
140299;0;88651
140300;1;77109
140306;0;53086
140310;1;113235
140316;2;133975
140342;4;92664
140345;1;20940
140361;0;82085
140369;2;74806
140372;2;148252
140374;3;23840
140380;3;130913
140382;4;135991
140386;4;125973
140388;2;111900
140389;0;61383
140395;2;99547
140405;1;109999
140409;0;136860
140410;2;99995
140412;0;60836
140416;3;73359
140418;3;140707
140421;0;67785
140435;3;98188
140436;0;43370
140437;2;44837
140438;2;142351
140440;0;117428
140441;1;89274
140442;2;107583
140444;2;125835
140447;4;82215
140453;1;133824
140454;0;83461
140460;0;120197
140461;0;39611
140468;4;34097
140475;1;38508
140476;0;115862
140478;4;83894
140492;1;134998
140502;1;39015
140505;0;62574
140509;0;26893
140514;1;27944
140515;2;97195
140517;4;29742
140520;3;125988
140522;4;101213
140523;0;59515
140524;1;23679
140526;4;36203
140542;1;21459
140547;2;133386
140548;4;137869
140552;4;57752
140557;2;141122
140559;4;50817
140560;3;105352
140565;2;47773
140578;3;136155
140583;0;59569
140587;2;49452
140594;4;89795
140597;0;56765
140604;3;76474
140610;2;23727
140611;1;81808
140613;3;37362
140616;4;115309
140617;1;57771
140621;4;148831
140622;1;98115
140624;4;53398
140627;2;72394
140628;0;127784
140630;4;145726
140631;0;78810
140637;1;47700
140639;1;73593
140656;3;137523
140657;1;87681
140658;2;70195
140663;2;31577
140666;4;125960
140667;3;99715
140675;1;100596
140677;1;59377
140680;0;73993
140682;3;38165
140686;4;69910
140688;4;52968
140691;0;149058
140693;4;52959
140694;1;119188
140698;4;91981
140703;0;100985
140707;0;96317
140709;3;145830
140710;4;120597
140713;3;115743
140717;1;44142
140718;2;35920
140719;1;146601
140725;1;131904
140727;2;130790
140733;1;108893
140737;3;77197
140744;4;120410
140752;1;132842
140757;3;137954
140759;3;134724
140760;2;78417
140762;3;107738
140764;1;42357
140768;1;134674
140770;3;97775
140774;4;30547
140775;2;124670
140776;2;71923
140780;4;102638
140784;4;20254
140796;1;64975
140797;1;79008
140798;3;37599
140806;0;69446
140807;2;32104
140826;4;128744
140829;1;95717
140831;1;67273
140834;2;36014
140837;0;64800
140838;2;25283
140849;2;108235
140859;4;122006
140860;2;88289
140861;2;30018
140864;0;114257
140869;3;40382
140875;0;108230
140882;1;29049
140883;1;29742
140886;0;103813
140889;4;52414
140893;1;147832
140897;3;72055
140898;2;69088
140900;0;84689
140904;2;119989
140905;4;43727
140908;2;49449
140922;4;47865
140928;0;123039
140929;1;119100
140933;1;75945
140938;1;72282
140940;2;102327
140944;3;68389
140946;1;54845
140948;1;113111
140950;4;48111
140953;2;53154
140955;3;97623
140957;3;42140
140964;1;105225
140965;4;140708
140988;0;98944
140992;0;92783
140994;4;70317
141001;1;82638
141004;3;133133
141009;3;142547
141010;3;71541
141011;0;84660
141012;0;113103
141014;1;116103
141016;0;107828
141018;0;24364
141020;3;21812
141022;1;55294
141024;3;73208
141028;1;88065
141037;1;73922
141039;2;123887
141042;4;49048
141057;3;41899
141058;3;33496
141064;4;62656
141066;0;49782
141067;1;38541
141073;0;109753
141078;3;87886
141087;3;81859
141089;4;47795
141091;2;22317
141093;0;64352
141103;0;64432
141104;1;64530
141105;2;26410
141108;1;114146
141110;3;36507
141116;1;139432
141120;2;52314
141128;4;131407
141136;1;21475
141138;2;132678
141147;1;58870
141150;3;112956
141151;2;26884
141154;3;38598
141157;4;120216
141166;4;60807
141176;1;31079
141180;4;81532
141181;3;127894
141184;3;48564
141185;4;93889
141189;3;31348
141191;2;129850
141193;1;84904
141195;3;121490
141197;0;123392
141198;0;116846
141199;3;101337
141205;0;29404
141206;1;41941
141210;4;132034
141212;3;50907
141220;1;149826
141222;1;40217
141223;2;68308
141232;4;30582
141235;1;146721
141239;0;46232
141241;2;69865
141245;1;68790
141246;4;72782
141247;3;120572
141263;2;144605
141266;1;130817
141267;4;73286
141269;4;63495
141274;2;112250
141275;0;44281
141278;1;107827
141287;1;109757
141297;2;121850
141298;3;140046
141299;4;91149
141300;0;95063
141302;4;50347
141303;1;117977
141314;3;53552
141318;2;144306
141323;2;30022
141326;1;136685
141331;4;60276
141333;3;27999
141334;1;87042
141341;0;117552
141344;2;32997
141348;2;132378
141349;1;126236
141359;4;57906
141360;1;65764
141361;0;88116
141363;2;124132
141373;4;143680
141376;4;138276
141380;2;27190
141384;4;122110
141395;3;130519
141401;3;124082
141403;2;93259
141409;3;143112
141412;0;71242
141417;4;123839
141424;4;125417
141427;3;20625
141429;0;27645
141430;0;112141
141432;3;89094
141434;3;120960
141435;4;55427
141436;2;23698
141437;3;83503
141444;2;106950
141450;0;114995
141453;1;124054
141465;2;31065
141466;4;80343
141469;0;36069
141476;0;78597
141477;4;72689
141481;4;110442
141483;0;78435
141484;4;66536
141486;1;68489
141487;1;146218
141489;4;88495
141494;1;124989
141516;2;85125
141521;2;139100
141527;2;53367
141536;3;44006
141540;4;56127
141541;3;94642
141544;1;72497
141545;1;34071
141548;3;138979
141549;1;29362
141550;4;139523
141551;0;71843
141553;4;21911
141560;2;30428
141561;3;101731
141568;1;29358
141569;1;124145
141570;2;85352
141571;3;100036
141573;0;61539
141578;3;33976
141579;1;145127
141586;3;121745
141587;0;77861
141588;3;124644
141589;2;20086
141591;2;37095
141596;3;106789
141598;4;30815
141602;4;35466
141604;4;76707
141605;2;25086
141607;3;108804
141608;2;62415
141611;2;148279
141614;4;109923
141617;4;133846
141629;0;131536
141637;1;77953
141639;3;134196
141642;1;135851
141643;4;91320
141644;1;115027
141645;4;29206
141648;3;44390
141649;2;105459
141650;4;112909
141653;3;112551
141657;3;119188
141659;3;50983
141664;1;45031
141667;2;46688
141672;4;103846
141673;4;81431
141675;4;74691
141678;2;110422
141679;3;43114
141685;0;101251
141695;3;114133
141696;0;145442
141697;2;20437
141699;4;22023
141700;4;80645
141701;3;146076
141705;4;34986
141709;0;115583
141716;0;22607
141728;3;88290
141730;4;34826
141731;3;134893
141732;1;148969
141745;0;117965
141746;0;83288
141749;3;132965
141756;1;144577
141759;0;137771
141761;0;79540
141766;3;66340
141770;1;123431
141777;2;145294
141779;2;41807
141781;1;36845
141783;0;149808
141786;3;99909
141787;1;121445
141788;0;29086
141792;4;103684
141794;2;124701
141797;1;149305
141799;2;75416
141800;1;148238
141810;2;41622
141819;2;136100
141827;4;116790
141830;1;94815
141831;4;137894
141834;4;41715
141840;2;20783
141841;1;69198
141851;0;146250
141874;0;31137
141876;1;67488
141877;4;110605
141881;2;41061
141882;4;40914
141884;2;106890
141889;3;59836
141893;3;72231
141896;1;63768
141900;3;68381
141901;4;145315
141903;3;146984
141907;2;87171
141913;4;66316
141921;0;44724
141923;3;38002
141927;0;122189
141931;1;134728
141939;3;35982
141948;1;52345
141950;3;115168
141952;0;69697
141953;2;104844
141954;0;132698
141957;4;101299
141964;4;77107
141967;4;102409
141973;0;46385
141986;3;148423
141987;2;136411
141994;4;76305
141995;2;146962
142007;0;83295
142010;2;59872
142011;1;33100
142012;0;24429
142015;4;118834
142018;2;57311
142021;1;103359
142028;3;101858
142030;2;49705
142031;0;111255
142035;0;21361
142042;1;114639
142044;4;116592
142045;3;76074
142048;0;92057
142050;2;110240
142051;1;95881
142052;2;136906
142057;1;57588
142059;4;81991
142060;4;49225
142070;0;96161
142072;4;26141
142078;0;121958
142080;0;127914
142084;4;129203
142093;1;32134
142095;1;98998
142100;4;95684
142105;0;24271
142121;2;91726
142132;0;70529
142135;3;75024
142137;4;35905
142142;4;89378
142143;3;50277
142148;1;110181
142154;1;146539
142159;4;119183
142165;2;23933
142166;0;73191
142172;2;59363
142174;0;65114
142176;1;48785
142180;1;122911
142181;3;39435
142187;4;77926
142191;2;103126
142194;2;114949
142204;2;102760
142208;1;34972
142210;1;105810
142213;2;61358
142216;4;114816
142217;4;110465
142220;4;35233
142226;1;23856
142233;2;33369
142236;0;127340
142238;1;135997
142239;2;93536
142240;3;80702
142241;2;39900
142242;2;89679
142243;4;113203
142244;3;107617
142247;0;113810
142254;2;139497
142260;0;48785
142262;1;39313
142266;4;91208
142269;4;21403
142271;3;22441
142274;1;137710
142276;3;72694
142277;1;92747
142283;0;81250
142292;0;87708
142297;3;91485
142300;3;84824
142304;0;97497
142305;2;122080
142307;1;68469
142309;2;102717
142310;4;144009
142318;0;81369
142320;2;68049
142326;1;121946
142329;3;143760
142330;0;92159
142332;0;29734
142333;0;36792
142334;3;70528
142341;4;123491
142349;1;102957
142355;1;77933
142357;4;130894
142361;0;63066
142362;3;92225
142368;1;107592
142369;0;113523
142370;4;58561
142373;2;142504
142374;2;82773
142375;3;144785
142376;1;119080
142377;4;95133
142378;3;72822
142393;3;61297
142396;0;77267
142398;2;113706
142400;0;88717
142402;2;54894
142405;1;31738
142407;4;54870
142409;3;52532
142412;0;147663
142415;4;117294
142423;0;131623
142425;1;95348
142434;0;125560
142436;1;30879
142443;1;22787
142444;3;32452
142446;1;121918
142452;1;21527
142458;4;64794
142459;3;94818
142471;3;64377
142476;4;99414
142480;0;126446
142484;0;139382
142487;0;70074
142488;2;133088
142498;4;35835
142500;2;25464
142502;3;128270
142508;3;111177
142510;2;77513
142520;3;69158
142523;1;146340
142525;2;129149
142526;4;34450
142527;3;42952
142530;0;53295
142533;3;56104
142534;2;103052
142536;4;93118
142539;0;93506
142545;2;108301
142546;4;129472
142547;0;125634
142549;0;115409
142554;3;141115
142556;1;120136
142565;4;111380
142568;1;42844
142570;0;29385
142577;0;70536
142578;2;132110
142582;0;121344
142587;2;85516
142595;4;117772
142597;3;53692
142602;3;38267
142603;3;104628
142604;2;114900
142609;1;75515
142610;2;53019
142611;2;90451
142615;0;136951
142624;1;96497
142627;0;78633
142628;3;86345
142629;0;36706
142632;1;23473
142633;2;77394
142638;1;100594
142639;2;112092
142644;4;75496
142659;1;51872
142666;3;103987
142667;1;84167
142668;4;116433
142670;2;137947
142675;2;50311
142676;4;121513
142680;1;49805
142681;3;48258
142698;2;51373
142699;0;39890
142703;4;52171
142705;2;43171
142706;0;69822
142708;3;128895
142711;2;128631
142715;4;131652
142720;4;32587
142727;4;135934
142730;2;103279
142746;2;62739
142748;0;89089
142762;2;123726
142766;3;62533
142767;0;46806
142769;0;26053
142777;3;146176
142781;1;81490
142790;1;83964
142792;3;59326
142797;4;75344
142799;1;59501
142801;4;85940
142802;1;68534
142810;0;142855
142813;4;63786
142815;4;63326
142816;1;111687
142819;3;116121
142820;1;48785
142832;1;88534
142836;3;62970
142838;1;118755
142839;1;129146
142841;3;44567
142842;2;95739
142843;2;95133
142858;3;146246
142861;3;53782
142862;0;51446
142865;4;62490
142868;2;22848
142871;1;69041
142892;4;147164
142900;2;86925
142907;3;122300
142909;1;34182
142910;1;75718
142913;1;36028
142915;3;102404
142917;1;56236
142922;2;106701
142924;4;88263
142926;0;78940
142934;4;44417
142936;1;59753
142946;3;100399
142949;1;35739
142955;1;22685
142956;0;70829
142962;0;49325
142968;0;93045
142974;1;102233
142977;2;148256
142979;3;26804
142981;0;132205
142982;1;55187
142983;3;30266
142988;3;25359
142989;2;89483
142993;3;124543
142994;1;129245
142998;3;33836
142999;0;142903
143000;0;81023
143014;2;147865
143016;2;83681
143018;3;45558
143019;4;97189
143024;3;52810
143029;4;118110
143031;0;23835
143038;1;58724
143043;1;97039
143045;2;83207
143047;3;75623
143048;1;124557
143050;2;138773
143053;1;55831
143063;4;21533
143066;3;57256
143067;2;37379
143076;4;111458
143084;0;58482
143085;1;126127
143087;0;138984
143093;0;41206
143094;1;130126
143096;1;56471
143098;3;127062
143106;4;140819
143109;3;100103
143111;0;91924
143114;0;25390
143117;4;95107
143119;4;43972
143124;4;68312
143129;0;74050
143134;1;137272
143136;3;134138
143138;0;127856
143140;2;116094
143143;0;22829
143145;2;31860
143157;3;50109
143160;2;24727
143163;2;79057
143166;0;137116
143173;0;147944
143174;2;140934
143191;0;146959
143192;0;47591
143194;4;70969
143203;2;77416
143206;3;29781
143208;2;103804
143209;0;40837
143226;1;40435
143229;3;72639
143234;3;99147
143237;3;119282
143239;1;27720
143242;0;112606
143243;1;55396
143247;1;74571
143250;1;47965
143251;0;38045
143268;2;61222
143269;0;59737
143270;2;66242
143271;1;32560
143272;1;57186
143274;2;75628
143276;4;139560
